emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,id
0.02460592,0.019930797,-0.16633603,-0.09356401,-0.055363324,0.007443291,0.18608227,0.029773165,-0.31889275,0.01574779,-0.11909266,-0.12456747,-0.2069358,-0.059115727,-0.17937717,-0.24415225,0.153787,0.035432525,0.055363324,0.00615148,0.22889657,0.029773165,-0.2069358,0.048227604,-0.019930797,0.10851211,0.044844292,0.13588619,0.07111111,0.041584007,-0.041584007,-0.11909266,0.1417301,-0.19291042,0.055363324,-0.03254133,-0.2069358,-0.044844292,-0.13588619,0.048227604,-0.22889657,-0.027128028,-0.153787,0.09356401,-0.05173395,-0.07111111,-0.13016532,-0.017777778,-0.05173395,-0.055363324,0.09356401,0.16633603,-0.17279507,0.2214533,0.007443291,-0.03254133,0.09356401,-0.00615148,0.075355634,-0.05173395,0.16633603,-0.09356401,-0.17937717,-0.14769705,2585
-0.029773165,-0.0030142253,0.2364629,-0.041584007,-0.18608227,0.06299116,-0.027128028,0.08421376,-0.10851211,-0.03844675,-0.08421376,0.022206843,-0.17279507,0.08421376,0.05173395,0.22889657,-0.08421376,0.14769705,-0.11374087,0.153787,-0.13588619,0.022206843,0.19291042,0.09356401,0.08882737,-0.055363324,0.2364629,-0.06698962,-0.16633603,0.09356401,-0.029773165,0.012056901,-0.17279507,-0.055363324,-0.008858131,-0.048227604,-0.22889657,0.18608227,0.19986159,-0.044844292,0.09356401,-0.08421376,-0.19986159,0.08882737,-0.08882737,0.19291042,-0.02460592,-0.035432525,-0.10851211,-0.055363324,0.19986159,0.14769705,-0.103406385,-0.06698962,0.16,0.08882737,0.103406385,0.059115727,-0.1417301,-0.21413302,-0.153787,0.07111111,0.07972319,0.18608227,2586
0.010396002,0.029773165,0.32781237,-0.03254133,-0.19986159,0.055363324,-0.017777778,0.019930797,-0.09356401,-0.08421376,-0.08882737,-0.0002460592,-0.22889657,0.08421376,0.035432525,0.25196463,-0.019930797,0.19986159,-0.07111111,0.153787,-0.03844675,0.07111111,0.2214533,0.12456747,-0.010396002,-0.059115727,0.17937717,-0.03254133,-0.13588619,0.07972319,0.02460592,0.019930797,-0.13016532,-0.07111111,-0.02460592,-0.12456747,-0.22889657,0.24415225,0.14769705,-0.11909266,0.059115727,-0.08882737,-0.2069358,0.06698962,-0.10851211,0.16633603,-0.048227604,-0.012056901,-0.09356401,0.010396002,0.1417301,0.12456747,-0.10851211,-0.07972319,0.18608227,0.103406385,0.06299116,0.059115727,-0.09842368,-0.10851211,-0.24415225,-0.041584007,0.07111111,0.08882737,2588
0.10851211,0.14769705,0.10851211,-0.13588619,0.013840831,0.07972319,0.00615148,0.09842368,0.055363324,-0.2214533,-0.0009842368,-0.11909266,-0.13016532,0.03844675,-0.06299116,-0.19986159,-0.13016532,0.17279507,-0.0005536332,0.03844675,-0.019930797,0.12456747,0.13588619,-0.012056901,-0.17279507,-0.18608227,0.11374087,0.11909266,-0.10851211,0.0030142253,-0.12456747,0.07111111,-0.16633603,-0.05173395,-0.017777778,-0.19986159,-0.055363324,-0.044844292,0.044844292,0.25196463,-0.05173395,-0.06698962,-0.2364629,-0.041584007,-0.10851211,-0.16,-0.017777778,-0.16,-0.14769705,-0.16633603,0.1417301,0.21413302,-0.06698962,0.16633603,0.07111111,0.103406385,0.13016532,0.07111111,-0.14769705,-0.08421376,-0.21413302,-0.08882737,0.1417301,-0.153787,2598
-0.08421376,-0.059115727,0.044844292,-0.16,0.06698962,0.012056901,0.17279507,-0.06698962,-0.007443291,0.07972319,0.012056901,0.14769705,-0.09842368,0.12456747,-0.14769705,0.1417301,-0.09356401,0.11374087,0.2214533,-0.08882737,-0.08421376,-0.11374087,0.048227604,0.2069358,0.14769705,-0.00153787,0.18608227,0.103406385,0.1417301,-0.2069358,-0.07972319,0.07111111,0.27613994,0.08882737,-0.08882737,0.22889657,-0.10851211,-0.11909266,-0.035432525,0.16633603,0.06698962,0.0030142253,-0.09356401,0.007443291,0.11374087,-0.17937717,0.02460592,0.09356401,0.27613994,-0.14769705,-0.21413302,-0.03254133,0.103406385,-0.17937717,0.21413302,-0.07972319,-0.11374087,-0.05173395,-0.11374087,-0.03254133,-0.06299116,-0.059115727,0.06299116,0.048227604,2608
-0.13016532,-0.09356401,-0.24415225,-0.16633603,0.14769705,0.041584007,0.13588619,-0.004982699,0.055363324,-0.044844292,-0.055363324,0.09842368,-0.11374087,0.09356401,-0.075355634,0.17279507,-0.19986159,0.1417301,0.19291042,-0.09842368,-0.16633603,-0.103406385,-0.075355634,0.153787,0.13588619,-0.12456747,0.19291042,-0.07111111,0.153787,-0.103406385,0.017777778,-0.010396002,0.11909266,0.004982699,0.06698962,0.19986159,-0.2214533,-0.075355634,-0.03254133,0.2069358,0.055363324,0.08882737,-0.06299116,-0.01574779,0.11374087,-0.08882737,-0.041584007,0.027128028,0.22889657,-0.13016532,-0.22889657,-0.007443291,-0.041584007,-0.25196463,0.2069358,-0.11909266,-0.010396002,-0.1417301,-0.09842368,-0.019930797,-0.0039369473,-0.10851211,-0.027128028,-0.004982699,2629
-0.035432525,-0.008858131,-0.012056901,-0.17937717,-0.11374087,0.06698962,0.30142254,0.044844292,0.013840831,-0.10851211,0.022206843,0.13588619,-0.012056901,0.06299116,-0.11909266,0.1417301,-0.048227604,0.027128028,-0.14769705,0.059115727,-0.11374087,0.08882737,-0.027128028,-0.17937717,-0.17937717,0.03844675,0.153787,0.01574779,-0.153787,0.19986159,-0.035432525,0.041584007,-0.06698962,0.22889657,0.029773165,0.029773165,0.09356401,-0.07111111,-0.22889657,-0.11374087,0.34602076,-0.3553095,0.16,0.13588619,-0.03844675,-0.041584007,-0.10851211,-0.010396002,0.14769705,0.041584007,-0.041584007,-0.13016532,-0.08421376,0.075355634,0.12456747,-0.055363324,0.09356401,0.0039369473,-0.11374087,-0.05173395,0.06698962,-0.16,0.0039369473,-0.11374087,2633
-0.2364629,-0.21413302,-0.18608227,-0.03254133,0.103406385,-0.048227604,0.16,0.012056901,0.041584007,-0.059115727,0.017777778,0.059115727,-0.11909266,0.07111111,-0.14769705,0.11374087,-0.19291042,0.103406385,0.08882737,-0.0022145328,-0.029773165,-0.13588619,-0.029773165,0.2069358,0.17279507,-0.01574779,0.19986159,-0.059115727,0.12456747,-0.019930797,-0.10851211,-0.05173395,0.055363324,0.035432525,-0.03254133,0.2214533,-0.17937717,-0.08421376,-0.06299116,0.12456747,0.06698962,0.00615148,-0.03254133,0.027128028,0.075355634,-0.16,0.041584007,0.048227604,0.3100961,-0.21413302,-0.2679585,0.044844292,0.09842368,-0.2214533,0.22889657,-0.08421376,-0.09842368,-0.08882737,-0.11909266,-0.004982699,-0.012056901,-0.1417301,0.00615148,-0.013840831,2650
0.027128028,-0.075355634,-0.05173395,-0.17279507,-0.11374087,-0.07972319,0.11909266,0.19291042,0.05173395,-0.055363324,-0.07111111,0.153787,-0.059115727,0.035432525,-0.08421376,0.16,0.02460592,0.07972319,-0.12456747,-0.048227604,0.03254133,0.11909266,-0.07111111,-0.17279507,-0.16633603,0.0030142253,0.2214533,0.010396002,-0.03844675,0.32781237,0.008858131,-0.1417301,-0.11374087,0.16,-0.09842368,-0.07111111,0.16,-0.055363324,-0.08421376,-0.06698962,0.30142254,-0.18608227,0.11374087,0.059115727,-0.103406385,-0.03844675,-0.11374087,0.22889657,0.075355634,-0.008858131,-0.022206843,-0.2214533,-0.09842368,-0.004982699,0.14769705,-0.059115727,0.10851211,0.012056901,-0.06698962,0.09842368,0.2679585,-0.19291042,0.00615148,0.019930797,2654
-0.03844675,0.035432525,0.28444445,-0.075355634,-0.19986159,0.06299116,0.07111111,0.035432525,-0.027128028,-0.08421376,-0.11374087,0.03254133,-0.2364629,0.103406385,0.05173395,0.2364629,-0.035432525,0.16633603,-0.075355634,0.103406385,-0.059115727,0.12456747,0.2214533,0.08882737,0.059115727,-0.08421376,0.2069358,-0.06299116,-0.13016532,0.044844292,0.027128028,0.03844675,-0.153787,-0.041584007,0.035432525,-0.08421376,-0.2069358,0.17279507,0.17937717,-0.055363324,0.029773165,-0.08882737,-0.21413302,0.11374087,-0.059115727,0.16633603,-0.041584007,-0.01574779,-0.08421376,0.012056901,0.17937717,0.13016532,-0.13016532,-0.019930797,0.17279507,0.103406385,0.103406385,0.022206843,-0.153787,-0.22889657,-0.19986159,0.03844675,0.041584007,0.16633603,2673
-0.007443291,-0.00615148,-0.11909266,-0.14769705,-0.1417301,0.03844675,0.2069358,0.153787,0.027128028,-0.103406385,-0.048227604,0.12456747,-0.048227604,0.019930797,-0.07972319,0.09356401,0.00615148,0.048227604,-0.059115727,0.14769705,-0.08882737,0.08421376,0.13016532,-0.19291042,-0.16633603,0.08421376,0.18608227,0.022206843,-0.17279507,0.24415225,0.027128028,0.010396002,0.08421376,0.1417301,0.00153787,-0.00615148,0.12456747,-0.12456747,-0.17937717,-0.07972319,0.30142254,-0.30142254,0.14769705,0.10851211,-0.044844292,-0.059115727,-0.09842368,-0.017777778,0.16633603,0.11909266,-0.022206843,-0.16633603,-0.11374087,0.10851211,0.12456747,-0.07111111,0.11909266,0.03254133,-0.11374087,-0.05173395,0.17937717,-0.17937717,-0.12456747,-0.11374087,2701
-0.022206843,0.055363324,-0.0039369473,-0.19291042,-0.17937717,0.07111111,0.25196463,0.059115727,0.048227604,-0.059115727,0.010396002,0.13588619,-0.09356401,0.044844292,-0.06698962,0.153787,-0.11909266,0.13016532,-0.13016532,-0.007443291,-0.14769705,0.12456747,-0.06299116,-0.18608227,-0.17937717,0.07972319,0.12456747,0.11374087,-0.13016532,0.13588619,0.059115727,0.06698962,-0.075355634,0.27613994,0.05173395,0.08882737,0.18608227,-0.03254133,-0.16633603,0.05173395,0.3553095,-0.25196463,0.10851211,0.06698962,-0.059115727,-0.12456747,-0.11909266,-0.0009842368,0.103406385,0.059115727,0.007443291,-0.05173395,-0.010396002,0.103406385,0.13016532,-0.06299116,0.11374087,0.035432525,-0.19986159,-0.027128028,0.12456747,-0.16633603,-0.08421376,-0.09842368,2728
-0.035432525,-0.07972319,0.14769705,-0.075355634,-0.08421376,0.1417301,0.11374087,0.008858131,-0.17279507,0.22889657,0.08882737,0.06698962,-0.3100961,0.12456747,0.103406385,0.25196463,-0.075355634,0.11374087,-0.13588619,-0.1417301,-0.21413302,0.17937717,-0.07111111,0.13016532,0.055363324,0.17937717,0.08421376,-0.06698962,-0.21413302,0.13588619,0.07111111,-0.010396002,-0.103406385,0.059115727,0.13588619,0.17937717,0.029773165,-0.0039369473,0.12456747,0.048227604,0.11909266,-0.06698962,-0.16633603,0.27613994,-0.048227604,0.012056901,-0.010396002,-0.022206843,-0.17937717,0.11909266,0.0039369473,0.05173395,-0.027128028,-0.048227604,0.22889657,0.0009842368,-0.008858131,-0.02460592,-0.10851211,-0.2069358,0.05173395,0.06698962,0.03254133,0.01574779,2741
-0.008858131,-0.00153787,-0.06299116,-0.16633603,-0.153787,-0.03254133,0.19986159,0.09356401,0.048227604,-0.103406385,-0.055363324,0.16,-0.09842368,-0.00153787,-0.10851211,0.13016532,-0.103406385,0.09356401,-0.075355634,0.029773165,-0.09842368,0.07972319,0.013840831,-0.16633603,-0.17937717,0.08421376,0.14769705,0.09356401,-0.10851211,0.16,0.027128028,-0.0039369473,-0.019930797,0.25196463,0.044844292,0.010396002,0.24415225,-0.09356401,-0.13588619,-0.01574779,0.34602076,-0.2679585,0.14769705,0.09842368,-0.06698962,-0.12456747,-0.153787,0.055363324,0.12456747,0.11909266,-0.05173395,-0.12456747,-0.048227604,0.103406385,0.12456747,-0.075355634,0.11374087,0.007443291,-0.19986159,-0.017777778,0.17279507,-0.16633603,-0.153787,-0.03844675,2747
-0.153787,-0.11374087,-0.103406385,-0.2069358,0.153787,0.012056901,0.19986159,-0.11374087,0.07111111,-0.07972319,0.019930797,0.03844675,-0.16,0.08421376,-0.16,0.11909266,-0.14769705,0.13588619,0.153787,-0.017777778,-0.05173395,0.0022145328,-0.008858131,0.19986159,0.103406385,-0.09356401,0.13016532,-0.044844292,0.19291042,-0.08421376,0.029773165,-0.08421376,0.21413302,0.044844292,-0.08882737,0.19291042,-0.27613994,-0.029773165,-0.012056901,0.08421376,-0.0005536332,0.029773165,-0.00615148,-0.059115727,-0.0022145328,-0.18608227,0.01574779,0.029773165,0.2679585,-0.2214533,-0.2069358,-0.008858131,0.075355634,-0.2069358,0.2069358,-0.07972319,-0.14769705,-0.153787,-0.059115727,-0.044844292,-0.027128028,-0.1417301,-0.010396002,-0.041584007,2763
0.03254133,-0.007443291,-0.0022145328,-0.153787,-0.029773165,0.055363324,0.27613994,0.08882737,-0.017777778,-0.09356401,0.007443291,0.14769705,-0.044844292,0.041584007,-0.14769705,0.03254133,-0.035432525,-0.004982699,-0.07972319,0.13016532,-0.1417301,0.11374087,0.041584007,-0.18608227,-0.2069358,0.035432525,0.17279507,-0.007443291,-0.19291042,0.16633603,-0.02460592,0.013840831,-0.022206843,0.16633603,0.02460592,0.055363324,0.06299116,-0.16,-0.2679585,-0.14769705,0.25196463,-0.3100961,0.13588619,0.19291042,-0.09842368,0.022206843,-0.16633603,-0.1417301,0.019930797,0.059115727,-0.11374087,-0.16633603,-0.06299116,0.10851211,0.06698962,-0.07972319,0.07972319,0.055363324,-0.09356401,-0.07111111,0.07972319,-0.22889657,-0.01574779,-0.13588619,2767
-0.153787,-0.07972319,-0.1417301,-0.11374087,0.08421376,-0.03844675,0.08882737,0.010396002,0.10851211,-0.103406385,0.16,0.012056901,-0.012056901,0.06299116,-0.1417301,0.041584007,-0.12456747,0.08882737,0.08421376,0.055363324,-0.075355634,-0.10851211,-0.06299116,0.08882737,0.059115727,-0.010396002,0.09356401,-0.16,0.16633603,0.055363324,-0.13588619,0.153787,-0.02460592,0.18608227,-0.11909266,0.25990003,-0.28444445,0.041584007,-0.103406385,0.09356401,0.13016532,0.13588619,0.059115727,0.059115727,-0.010396002,-0.07111111,0.017777778,-0.13016532,0.2214533,-0.39369473,-0.22889657,0.11374087,0.19291042,-0.13588619,0.11374087,-0.022206843,-0.044844292,-0.019930797,0.09842368,-0.027128028,0.048227604,-0.10851211,0.03254133,-0.13016532,2784
0.019930797,0.075355634,-0.05173395,-0.103406385,-0.14769705,0.09842368,0.25990003,0.08882737,-0.022206843,-0.13588619,0.012056901,0.16,-0.06299116,-0.00615148,-0.08882737,0.09356401,-0.0030142253,-0.01574779,-0.08882737,0.2069358,-0.16633603,0.048227604,-0.008858131,-0.17279507,-0.12456747,0.08882737,0.19986159,-0.01574779,-0.17279507,0.17279507,-0.010396002,0.16,0.007443291,0.2364629,0.022206843,0.09842368,0.153787,-0.13016532,-0.21413302,-0.01574779,0.2679585,-0.28444445,0.13588619,0.1417301,0.007443291,0.027128028,-0.044844292,-0.044844292,0.07111111,0.10851211,-0.059115727,-0.19291042,-0.055363324,0.103406385,0.13588619,-0.11374087,0.10851211,-0.00615148,-0.103406385,-0.08882737,0.1417301,-0.16,-0.07972319,-0.13016532,2788
0.010396002,0.010396002,-0.004982699,-0.24415225,-0.17279507,0.09842368,0.30142254,0.022206843,-0.059115727,-0.07111111,-0.010396002,0.2069358,-0.07111111,0.03844675,-0.035432525,0.11374087,-0.059115727,0.08882737,-0.048227604,0.14769705,-0.153787,0.16,0.017777778,-0.13588619,-0.153787,-0.01574779,0.1417301,0.02460592,-0.16633603,0.13588619,0.041584007,0.02460592,-0.035432525,0.19986159,-0.041584007,0.12456747,0.16633603,-0.14769705,-0.13016532,0.027128028,0.25196463,-0.19986159,0.11374087,0.153787,-0.08882737,-0.00615148,-0.06698962,-0.19291042,0.07111111,0.07972319,-0.0030142253,-0.11374087,-0.044844292,0.07972319,0.08421376,-0.022206843,0.075355634,0.03844675,-0.24415225,-0.13016532,0.1417301,-0.18608227,-0.14769705,-0.12456747,2808
-0.16,-0.09842368,0.013840831,-0.19986159,0.075355634,-0.059115727,0.14769705,-0.00615148,0.05173395,-0.103406385,0.09356401,0.07972319,-0.13588619,0.19291042,-0.16,0.075355634,-0.17279507,0.19291042,0.16,-0.08421376,-0.08421376,-0.007443291,0.05173395,0.16,0.044844292,-0.02460592,0.17937717,0.06299116,0.075355634,-0.16,-0.03254133,-0.06698962,0.21413302,0.09842368,-0.06698962,0.2364629,-0.19291042,-0.035432525,-0.044844292,0.12456747,0.012056901,0.05173395,0.008858131,-0.153787,-0.11374087,-0.16,0.08882737,0.044844292,0.27613994,-0.2069358,-0.19291042,0.07111111,0.08421376,-0.19986159,0.2214533,-0.03844675,-0.13016532,-0.07111111,-0.019930797,-0.035432525,-0.007443291,-0.17279507,-0.02460592,-0.08882737,2817
-0.03254133,0.01574779,0.2679585,-0.022206843,-0.19291042,0.08421376,-0.03254133,0.059115727,-0.13588619,-0.008858131,-0.07111111,-0.0030142253,-0.2069358,0.048227604,0.044844292,0.19986159,-0.06698962,0.14769705,-0.10851211,0.17279507,-0.09842368,-0.01574779,0.19291042,0.10851211,0.09356401,-0.07972319,0.2069358,-0.03844675,-0.153787,0.055363324,-0.029773165,0.041584007,-0.16,-0.055363324,-0.059115727,-0.09842368,-0.21413302,0.16633603,0.24415225,-0.02460592,0.12456747,-0.06299116,-0.19291042,0.07972319,-0.08882737,0.16,-0.013840831,-0.09356401,-0.11909266,-0.06698962,0.19986159,0.13016532,-0.075355634,-0.075355634,0.17937717,0.06299116,0.11909266,0.11909266,-0.14769705,-0.16633603,-0.16633603,0.07972319,0.103406385,0.12456747,2822
0.13016532,0.153787,-0.103406385,-0.09356401,-0.029773165,0.07972319,0.17937717,0.19291042,0.08882737,-0.05173395,0.10851211,-0.08421376,-0.019930797,0.153787,-0.11374087,0.09356401,-0.18608227,-0.0039369473,-0.09356401,-0.24415225,0.09356401,-0.059115727,-0.09356401,0.017777778,-0.2214533,0.13016532,0.00153787,0.21413302,-0.11374087,-0.048227604,-0.17937717,-0.041584007,-0.06299116,-0.075355634,-0.09356401,-0.055363324,0.0009842368,-0.035432525,-0.25990003,0.09842368,-0.075355634,-0.16633603,-0.103406385,-0.0030142253,0.14769705,-0.103406385,-0.17937717,0.11374087,-0.06698962,-0.18608227,0.019930797,0.06299116,-0.01574779,0.25990003,0.0022145328,-0.19986159,0.17279507,0.03254133,0.027128028,0.01574779,0.035432525,-0.059115727,0.0030142253,-0.30142254,2825
-0.14769705,-0.11909266,-0.153787,-0.05173395,0.044844292,-0.12456747,0.13016532,0.08421376,0.06299116,-0.11374087,0.19986159,-0.02460592,-0.048227604,0.06299116,-0.17937717,0.044844292,-0.11374087,0.07972319,0.041584007,0.075355634,-0.07972319,-0.07972319,-0.103406385,0.13588619,0.10851211,-0.041584007,0.07972319,-0.1417301,0.1417301,0.10851211,-0.19291042,0.08421376,-0.03844675,0.2069358,-0.06698962,0.25196463,-0.25196463,-0.004982699,-0.18608227,0.013840831,0.06698962,0.1417301,0.059115727,0.044844292,-0.017777778,-0.05173395,-0.01574779,-0.09842368,0.25196463,-0.27613994,-0.32781237,0.08882737,0.19291042,-0.12456747,0.11909266,0.01574779,-0.029773165,-0.06698962,0.055363324,0.004982699,0.03254133,-0.1417301,0.008858131,-0.075355634,2842
0.075355634,0.00615148,-0.022206843,-0.21413302,-0.055363324,-0.10851211,0.10851211,0.13588619,-0.0005536332,-0.07111111,-0.2069358,0.25196463,-0.09356401,0.022206843,-0.22889657,0.007443291,-0.041584007,0.10851211,-0.08421376,0.16,-0.059115727,0.10851211,-0.055363324,-0.1417301,-0.19986159,-0.11374087,0.075355634,0.07972319,-0.13588619,0.09842368,0.075355634,0.059115727,-0.029773165,0.19986159,-0.044844292,0.05173395,0.12456747,-0.19986159,-0.11374087,-0.07972319,0.2364629,-0.2679585,0.16,0.08882737,-0.1417301,0.055363324,-0.16633603,0.03254133,0.02460592,-0.00153787,0.012056901,-0.19291042,-0.044844292,-0.022206843,0.041584007,-0.10851211,0.044844292,0.01574779,-0.17937717,0.02460592,0.19291042,-0.2069358,-0.16633603,-0.11909266,2846
0.12456747,0.010396002,0.05173395,-0.075355634,0.12456747,0.09356401,0.13588619,0.048227604,-0.25196463,-0.09356401,0.012056901,-0.24415225,-0.19291042,-0.019930797,-0.16,0.013840831,-0.13588619,-0.153787,0.017777778,-0.06299116,-0.059115727,-0.075355634,-0.02460592,0.07972319,0.13016532,0.11374087,-0.019930797,-0.059115727,0.19291042,0.029773165,-0.103406385,-0.08421376,0.19986159,-0.1417301,-0.11374087,0.14769705,-0.07111111,0.035432525,-0.24415225,0.041584007,0.11374087,-0.17279507,0.08421376,-0.2364629,0.059115727,-0.06698962,0.19986159,-0.00615148,0.06299116,-0.09356401,-0.013840831,-0.022206843,0.13588619,-0.13588619,-0.027128028,0.012056901,-0.0022145328,-0.17937717,-0.28444445,0.13016532,0.11374087,-0.22889657,0.022206843,0.153787,2859
-0.21413302,-0.24415225,-0.07111111,-0.075355634,0.03254133,-0.055363324,0.09842368,0.08882737,0.035432525,-0.041584007,0.07111111,0.0005536332,-0.041584007,0.07972319,-0.13588619,0.13016532,-0.17937717,0.09356401,0.10851211,0.035432525,-0.11909266,-0.075355634,-0.09356401,0.1417301,0.075355634,-0.08882737,0.14769705,-0.13016532,0.1417301,-0.041584007,-0.14769705,-0.0022145328,-0.07972319,0.09842368,-0.10851211,0.34602076,-0.17279507,-0.05173395,-0.17937717,0.153787,0.06698962,0.1417301,-0.07972319,0.06698962,0.07972319,-0.13016532,0.00615148,-0.007443291,0.22889657,-0.29287198,-0.28444445,0.09356401,0.103406385,-0.17279507,0.13016532,-0.05173395,-0.019930797,-0.017777778,-0.035432525,0.07972319,-0.017777778,-0.12456747,-0.06299116,-0.041584007,2860
0.0030142253,0.055363324,0.010396002,-0.2364629,-0.18608227,0.035432525,0.2679585,0.13588619,-0.0030142253,-0.055363324,-0.06299116,0.12456747,-0.06299116,0.06299116,-0.09356401,0.13016532,-0.027128028,0.11374087,-0.075355634,0.03844675,-0.16633603,0.17279507,-0.059115727,-0.17279507,-0.14769705,0.02460592,0.153787,0.07972319,-0.1417301,0.18608227,0.059115727,-0.017777778,-0.059115727,0.24415225,-0.027128028,0.041584007,0.22889657,-0.07111111,-0.19291042,0.019930797,0.25990003,-0.19291042,0.12456747,0.11374087,-0.103406385,-0.03844675,-0.16633603,0.012056901,0.08421376,0.07111111,-0.048227604,-0.13016532,0.03254133,0.029773165,0.11909266,-0.008858131,0.153787,0.06299116,-0.18608227,0.027128028,0.11909266,-0.17937717,-0.17937717,-0.075355634,2880
-0.1417301,-0.24415225,-0.13588619,-0.07111111,0.08882737,-0.055363324,0.06299116,0.035432525,0.03844675,-0.06698962,0.11909266,-0.048227604,-0.13588619,-0.013840831,-0.12456747,0.10851211,-0.18608227,0.11374087,0.19986159,0.11374087,-0.103406385,-0.06299116,-0.055363324,0.013840831,0.08882737,-0.012056901,0.22889657,-0.21413302,0.103406385,-0.06299116,-0.13016532,0.103406385,-0.029773165,0.17937717,-0.17279507,0.27613994,-0.12456747,-0.0022145328,-0.03844675,0.1417301,0.18608227,0.13016532,-0.10851211,0.007443291,0.17937717,-0.24415225,0.06299116,0.03254133,0.25196463,-0.25196463,-0.1417301,0.00615148,0.03254133,-0.11374087,0.07972319,-0.09356401,-0.07111111,-0.06299116,0.035432525,0.05173395,0.08421376,-0.044844292,-0.059115727,-0.007443291,2895
-0.008858131,-0.008858131,-0.012056901,-0.2214533,-0.13016532,0.007443291,0.2069358,0.17279507,-0.0030142253,-0.05173395,-0.13588619,0.16633603,-0.03254133,0.044844292,-0.16,0.103406385,-0.03844675,0.12456747,-0.11374087,0.08421376,-0.13588619,0.14769705,-0.05173395,-0.16633603,-0.13588619,-0.07972319,0.16633603,0.10851211,-0.17937717,0.16633603,0.041584007,-6.15148e-05,-0.06299116,0.2364629,-0.08882737,0.02460592,0.16,-0.13016532,-0.22889657,-0.02460592,0.28444445,-0.19986159,0.16,0.12456747,-0.06299116,0.019930797,-0.17937717,-0.029773165,0.08421376,0.059115727,-0.041584007,-0.16633603,0.01574779,-0.06299116,0.07972319,0.019930797,0.12456747,0.06698962,-0.16,0.059115727,0.12456747,-0.16,-0.153787,-0.12456747,2899
-0.012056901,-0.0009842368,0.28444445,-0.03254133,-0.2069358,0.103406385,-0.008858131,0.059115727,-0.11374087,-0.08882737,-0.048227604,-0.022206843,-0.17937717,0.11374087,0.013840831,0.19291042,0.03844675,0.07972319,-0.09842368,0.11374087,-0.16,0.059115727,0.25990003,0.075355634,0.07111111,-0.041584007,0.19986159,-0.055363324,-0.22889657,0.153787,-0.019930797,0.09356401,-0.153787,-0.07111111,-0.007443291,-0.059115727,-0.25196463,0.13016532,0.13588619,-0.013840831,0.12456747,-0.10851211,-0.22889657,0.16633603,-0.022206843,0.17279507,-0.010396002,-0.012056901,-0.103406385,-0.09842368,0.11909266,0.10851211,-0.09356401,-0.019930797,0.153787,0.08421376,0.11374087,0.09842368,-0.153787,-0.16,-0.16,0.059115727,0.10851211,0.1417301,2917
-0.00153787,0.07972319,-0.06299116,-0.17279507,-0.09356401,0.13588619,0.24415225,0.02460592,-0.0022145328,-0.12456747,0.044844292,0.17279507,-0.05173395,0.05173395,-0.075355634,0.09842368,-0.06698962,-0.0022145328,-0.13016532,0.12456747,-0.18608227,0.027128028,0.0002460592,-0.16633603,-0.2069358,0.07972319,0.22889657,0.012056901,-0.24415225,0.11909266,-0.007443291,0.11374087,0.027128028,0.2069358,0.08882737,0.09842368,0.10851211,-0.1417301,-0.21413302,-0.017777778,0.2679585,-0.25990003,0.1417301,0.103406385,-0.08882737,-0.01574779,-0.02460592,-0.075355634,0.044844292,0.09356401,-0.059115727,-0.17937717,-0.07972319,0.10851211,0.1417301,-0.059115727,0.10851211,6.15148e-05,-0.13588619,-0.08882737,0.09356401,-0.19291042,-0.075355634,-0.103406385,2918
-0.012056901,0.06698962,-0.01574779,-0.18608227,-0.13588619,0.03254133,0.25990003,0.103406385,0.059115727,-0.16,-0.048227604,0.1417301,-0.055363324,0.0009842368,-0.059115727,0.059115727,0.0005536332,0.007443291,-0.09842368,0.09356401,-0.14769705,0.055363324,-0.010396002,-0.17279507,-0.1417301,0.103406385,0.19986159,0.019930797,-0.13588619,0.14769705,0.013840831,0.08421376,0.029773165,0.24415225,0.06698962,0.004982699,0.1417301,-0.059115727,-0.19986159,-0.08882737,0.31889275,-0.2679585,0.16633603,0.153787,-0.022206843,-0.05173395,-0.09842368,0.035432525,0.12456747,0.12456747,-0.07111111,-0.19986159,-0.06698962,0.103406385,0.16633603,-0.044844292,0.11909266,-0.05173395,-0.13016532,-0.027128028,0.13588619,-0.21413302,-0.09842368,-0.044844292,2937
